group1	group2	p_value	effect_size	clin_feature	padjust	log10padjust	cancer	principal_component
Peritoneum	Recurrent endometrial carcinoma in retriponeal lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Retroperitoneal LN; vulvar mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Retroperitoneal LNs	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vagina	1	0	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	vaginal cuff	0.5	0.670820393249937	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Peritoneum	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	R external iliac node, presacral peritoneal implant, ascitic fluid	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Rectum	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Recurrent endometrial carcinoma in retriponeal lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Retroperitoneal LN; vulvar mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Retroperitoneal LNs	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	vagina	1	0	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vagina	1	0	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	vaginal cuff	0.5	0.670820393249937	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Porta Hepatis	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Rectum	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Recurrent endometrial carcinoma in retriponeal lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Retroperitoneal LN; vulvar mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Retroperitoneal LNs	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	vaginal cuff	0.5	0.670820393249937	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
R external iliac node, presacral peritoneal implant, ascitic fluid	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Recurrent endometrial carcinoma in retriponeal lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Retroperitoneal LN; vulvar mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Retroperitoneal LNs	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	vaginal cuff	1	0.223606797749979	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Rectum	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Retroperitoneal LN; vulvar mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Retroperitoneal LNs	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	vaginal cuff	1	0.223606797749979	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Recurrent endometrial carcinoma in retriponeal lymphnodes	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Retroperitoneal LNs	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vagina	1	0	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	vaginal cuff	0.5	0.670820393249937	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LN; vulvar mass	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Right Breast	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	right pelvic mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	vaginal cuff	1	0.223606797749979	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Retroperitoneal LNs	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	right pelvic mass	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Right Pelvic Mass	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Supraclavicular Fossa	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Supraclavicular lymphnodes	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	uterine	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	vagina	0.333	0.774596669241483	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vagina	1	0	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vagina apex	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vagina, apex	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vaginal	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vaginal Apex	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	vaginal cuff	0.8	0.258198889747161	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vaginal cuff, iliac	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	Vaginal Vault	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Breast	vaginal wall	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Right Pelvic Mass	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	vaginal cuff	0.5	0.670820393249937	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
right pelvic mass	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Supraclavicular Fossa	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	vaginal cuff	0.5	0.670820393249937	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Right Pelvic Mass	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Supraclavicular lymphnodes	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	vaginal cuff	1	0.223606797749979	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular Fossa	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	uterine	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vagina	0.667	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vagina apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vagina, apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vaginal	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vaginal Apex	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	vaginal cuff	1	0.223606797749979	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vaginal cuff, iliac	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	Vaginal Vault	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
Supraclavicular lymphnodes	vaginal wall	1	0.707106781186547	new_tumor_event_site_other	1	0	UCEC	PC2
